id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,clm,numclaims
16390,1.88,0.828803051,SEDAN,2,M,C,4,1,1
16391,4.35,0.750761634,STNWG,2,M,C,4,1,1
16392,1.25,0.819931076,SEDAN,3,F,C,5,1,1
16393,1.56,0.521647215,SEDAN,3,M,C,3,1,1
16394,2.95,0.364956164,STNWG,3,F,C,3,1,1
16395,1.3,0.679497263,HBACK,2,M,C,5,1,1
16396,2.34,0.381739074,STNWG,3,F,C,2,1,1
16397,0.8,0.517053204,HBACK,3,F,C,3,1,1
16398,0.61,0.696626142,TRUCK,4,F,C,4,1,1
16399,1.23,0.919964709,HBACK,2,M,C,1,1,1
16400,1,0.440527444,UTE,4,F,C,2,1,1
16401,1.66,0.448914764,HDTOP,4,M,C,3,1,1
16402,1.93,0.838521807,SEDAN,2,F,C,3,1,1
16403,1.92,0.587097663,HBACK,2,F,C,1,1,1
16404,2.22,0.840962995,SEDAN,2,M,C,5,1,1
16405,1.46,0.830608102,COUPE,3,M,C,2,1,1
16406,1.54,0.335388532,HBACK,1,F,C,2,1,1
16407,3.21,0.48534647,PANVN,2,F,C,4,1,1
16408,0.93,0.188077549,HBACK,3,M,C,3,1,1
16409,5.36,0.8347245,STNWG,1,F,C,5,1,1
16410,0.95,0.567247859,HBACK,3,F,C,5,1,1
16411,0.58,0.560659696,SEDAN,4,F,C,2,1,1
16412,2.18,0.831874722,HBACK,1,M,C,4,1,1
16413,3.19,0.247958052,HBACK,2,M,C,3,1,1
16414,1.64,0.435238087,SEDAN,3,F,C,4,1,1
16415,2.21,0.394307634,SEDAN,2,F,C,3,1,1
16416,3.42,0.850351487,STNWG,2,F,C,2,1,1
16417,1.07,0.522402035,HBACK,2,M,C,3,1,1
16418,0.95,0.919240561,SEDAN,4,M,C,2,1,1
16419,1.48,0.922979413,TRUCK,4,M,C,4,1,1
16420,1.79,0.999347775,MIBUS,3,F,C,4,1,1
16421,1.76,0.417168228,HBACK,1,F,C,4,1,1
16422,0.72,0.789048926,SEDAN,4,F,C,4,1,1
16423,0.39,0.374891306,SEDAN,4,M,C,5,1,1
16424,1.77,0.530203551,HBACK,2,F,C,4,1,1
16425,0.88,0.850190428,HBACK,3,F,C,3,1,1
16426,1.5,0.845756359,SEDAN,3,M,C,4,1,1
16427,1.92,0.670404811,HBACK,2,F,C,4,1,1
16428,2.23,0.803202504,SEDAN,2,F,C,4,1,1
16429,3.63,0.182788383,UTE,1,M,C,4,1,1
16430,1.09,0.460738916,HBACK,3,F,C,5,1,1
16431,0.98,0.775532254,HBACK,3,M,C,4,1,1
16432,3.55,0.573660893,UTE,1,M,C,2,1,1
16433,3.1,0.612185696,SEDAN,1,F,C,2,1,1
16434,1.55,0.799480678,SEDAN,3,F,C,3,1,1
16435,3.82,0.492153824,HDTOP,2,M,C,1,1,1
16436,1.52,0.425903525,HBACK,2,F,C,4,1,1
16437,1.91,0.789913867,HBACK,2,F,C,1,1,1
16438,2.46,0.213472167,STNWG,3,M,C,4,1,1
16439,2.03,0.612684755,SEDAN,1,F,C,1,1,1
16440,1.57,0.852035892,HBACK,2,F,C,3,1,1
16441,2.55,0.495443519,STNWG,3,F,C,5,1,1
16442,1.2,0.854899739,HBACK,4,M,C,3,1,1
16443,0.74,0.551827144,UTE,4,M,C,6,1,1
16444,1.63,0.851982535,MIBUS,4,F,C,4,1,1
16445,1.03,0.852073438,SEDAN,3,M,C,6,1,1
16446,1.92,0.490788846,SEDAN,4,F,C,5,1,1
16447,4.86,0.401666737,STNWG,1,M,C,5,1,1
16448,1.72,0.861085052,HBACK,3,F,C,5,1,1
16449,0.75,0.123087769,SEDAN,4,F,C,4,1,1
16450,1.26,0.497476582,HBACK,2,M,C,2,1,1
16451,1.15,0.337528586,HBACK,4,M,C,4,1,1
16452,1.72,0.543130864,SEDAN,4,F,C,4,1,1
16453,4.34,0.159529064,STNWG,2,M,C,5,1,1
16454,2.1,0.615879921,STNWG,2,M,C,6,1,1
16455,1.86,0.506110644,SEDAN,1,M,C,1,1,1
16456,2.73,0.581675929,SEDAN,1,M,C,6,1,1
16457,1.41,0.627345715,SEDAN,3,F,C,5,1,1
16458,3.7,0.160636419,HDTOP,2,M,C,1,1,1
16459,2.3,0.769398865,HBACK,2,F,C,4,1,1
16460,1.96,0.420772761,UTE,2,F,C,4,1,1
16461,1.86,0.539677537,SEDAN,1,F,C,5,1,1
16462,1.63,0.482753418,SEDAN,3,F,C,4,1,1
16463,0.99,0.785941274,SEDAN,4,M,C,5,1,1
16464,2.95,0.471934274,STNWG,3,F,C,2,1,1
16465,1.24,0.515829689,SEDAN,3,F,C,2,1,1
16466,2.31,0.511809513,SEDAN,2,M,C,1,1,1
16467,1.87,0.846271472,SEDAN,2,F,C,6,1,1
16468,2.19,0.644962939,HDTOP,3,F,C,4,1,1
16469,0.3,0.406471194,SEDAN,4,F,C,5,1,1
16470,1.35,0.999343016,HBACK,2,F,C,6,1,1
16471,2.04,0.765800478,HBACK,2,F,C,1,1,1
16472,1.82,0.848397469,SEDAN,2,F,C,4,1,1
16473,1.64,0.764901755,STNWG,3,M,C,2,1,1
16474,0.79,0.884064748,SEDAN,4,M,C,3,1,1
16475,1.51,0.442924558,HBACK,1,M,C,3,1,1
16476,1.04,0.87581371,SEDAN,4,M,C,4,1,1
16477,4.86,0.887689219,TRUCK,1,M,C,2,1,1
16478,1.87,0.519637901,HBACK,1,M,C,2,1,1
16479,2.37,0.131215806,MIBUS,3,F,C,3,1,1
16480,4.6,0.521899399,STNWG,2,F,C,2,1,1
16481,0.93,0.278375184,HBACK,3,F,C,2,1,1
16482,1.43,0.869819637,HBACK,2,M,C,5,1,1
16483,1.76,0.523604667,HBACK,2,F,C,3,1,1
16484,1.32,0.468839415,SEDAN,3,M,C,4,1,1
16485,2.35,0.851132127,UTE,1,F,C,4,1,1
16486,3.43,0.753984411,COUPE,2,F,C,3,1,1
16487,0.67,0.336934693,HBACK,4,F,C,4,1,1
16488,1.32,0.889601027,HBACK,2,M,C,4,1,1
16489,1.42,0.582207087,HBACK,1,F,C,1,1,1
16490,0.92,0.855783593,SEDAN,4,F,C,2,1,1
16491,1.59,0.785645617,SEDAN,2,F,C,4,1,1
16492,1.91,0.806584206,HBACK,2,M,C,3,1,1
16493,2.06,0.396095232,SEDAN,2,F,C,5,1,1
16494,1.76,0.892868811,HBACK,2,F,C,5,1,1
16495,2.15,0.323282477,SEDAN,2,M,C,6,1,1
16496,6.47,0.752344579,SEDAN,2,M,C,3,1,1
16497,2.73,0.555106235,SEDAN,1,F,C,3,1,1
16498,3.15,0.806924227,STNWG,3,M,C,5,1,1
16499,2.19,0.456300237,STNWG,3,M,C,1,1,1
16500,0.7,0.843652575,SEDAN,4,M,C,3,1,1
16501,0.38,0.525002986,HBACK,4,F,C,6,1,1
16502,1.17,0.804547051,SEDAN,3,F,C,5,1,1
16503,1.45,0.473477207,HBACK,2,F,C,2,1,1
16504,1.35,0.297336195,HBACK,2,F,C,1,1,1
16505,1.15,0.778749628,SEDAN,4,F,C,3,1,1
16506,3.38,0.208592479,STNWG,2,F,C,3,1,1
16507,0.7,0.501601783,COUPE,4,M,C,2,1,1
16508,1.65,0.884277707,TRUCK,4,M,C,2,1,1
16509,1.78,0.493336316,STNWG,4,F,C,2,1,1
16510,0.82,0.451227712,STNWG,4,M,C,5,1,1
16511,2.5,0.975883637,SEDAN,1,M,C,4,1,1
16512,0.36,0.103463827,HBACK,4,M,C,3,1,1
16513,0.79,0.800022734,HBACK,4,F,C,2,1,1
16514,1.86,0.216814971,STNWG,3,F,C,4,1,1
16515,3.01,0.872379105,HBACK,2,F,C,5,1,1
16516,2.13,0.757389124,SEDAN,2,M,C,6,1,1
16517,2.13,0.554349148,SEDAN,2,F,C,4,1,1
16518,2.27,0.999348006,SEDAN,1,F,C,3,1,1
16519,1.93,0.515800872,HBACK,1,M,C,2,1,1
16520,1.09,0.50277765,HBACK,4,F,C,1,1,1
16521,5.04,0.762037837,STNWG,2,M,C,5,1,1
16522,0.44,0.137707538,SEDAN,4,M,C,4,1,1
16523,0.83,0.126037364,SEDAN,3,F,C,4,1,1
16524,1.41,0.704920855,HBACK,3,F,C,1,1,1
16525,0.43,0.348095814,HBACK,4,M,C,5,1,1
16526,3.6,0.35033269,STNWG,3,M,C,3,1,1
16527,1.43,0.662100416,HBACK,1,F,C,3,1,1
16528,0.79,0.742777324,HBACK,3,F,C,3,1,1
16529,4.27,0.999350141,STNWG,2,F,C,2,1,1
16530,1.74,0.999356626,HBACK,1,F,C,1,1,1
16531,1.29,0.715333914,SEDAN,3,F,C,2,1,1
16532,1.43,0.610289989,SEDAN,3,M,C,3,1,1
16533,2.52,0.149841699,UTE,3,M,C,4,1,1
16534,1.11,0.655973391,HBACK,3,F,C,1,1,1
16535,3.69,0.420616035,STNWG,1,F,C,3,1,1
16536,1.57,0.582749271,HBACK,1,F,C,4,1,1
16537,1.05,0.729913001,HBACK,3,M,C,1,1,1
16538,1.58,0.787531574,UTE,4,M,C,3,1,1
16539,1.24,0.999349539,HBACK,3,F,C,4,1,1
16540,1.42,0.396507116,HBACK,1,M,C,4,1,1
16541,1.61,0.743590287,SEDAN,2,M,C,5,1,1
16542,2.5,0.981347483,HBACK,2,M,C,4,1,1
16543,1.13,0.292937841,HBACK,4,F,C,2,1,1
16544,0.48,0.83848847,HBACK,4,F,C,2,1,1
16545,1.7,0.89934101,SEDAN,2,M,C,5,1,1
16546,1.16,0.862159726,HBACK,3,M,C,4,1,1
16547,0.46,0.245399644,SEDAN,4,M,C,1,1,1
16548,1.35,0.167665933,STNWG,4,F,C,5,1,1
16549,1.01,0.500895461,HBACK,4,M,C,3,1,1
16550,1.48,0.766524771,HBACK,2,F,C,3,1,1
16551,1.07,0.775233848,HBACK,3,F,C,2,1,1
16552,1.02,0.433578476,SEDAN,3,F,C,4,1,1
16553,1.42,0.11505537,HDTOP,4,F,C,1,1,1
16554,0.98,0.618342284,SEDAN,4,M,C,4,1,1
16555,1.06,0.593196673,SEDAN,3,M,C,6,1,1
16556,0.42,0.428968598,STNWG,4,F,C,4,1,1
16557,1.65,0.636288276,HBACK,1,M,C,2,1,1
16558,1.28,0.798302791,HBACK,2,F,C,2,1,1
16559,0.99,0.84478122,SEDAN,3,F,C,3,1,1
16560,1.99,0.232617357,SEDAN,2,F,C,5,1,1
16561,1.42,0.524510387,SEDAN,3,M,C,2,1,1
16562,0.89,0.607180145,HBACK,3,M,C,5,1,1
16563,1.4,0.921496722,SEDAN,3,F,C,3,1,1
16564,0.83,0.628683074,HBACK,3,F,C,5,1,1
16565,1.33,0.921635572,HBACK,2,F,C,2,1,1
16566,2.06,0.646301106,PANVN,2,M,C,3,1,1
16567,0.91,0.796066497,TRUCK,4,M,C,3,1,1
16568,1.09,0.306605859,HBACK,3,M,C,3,1,1
16569,1.84,0.466940892,HBACK,2,F,C,4,1,1
16570,2.63,0.999352138,STNWG,3,F,C,3,1,1
16571,2.64,0.391719601,HBACK,2,F,C,3,1,1
16572,0.97,0.133519821,UTE,4,M,C,2,1,1
16573,1.29,0.666620023,HBACK,3,F,C,4,1,1
16574,0.37,0.8569249,STNWG,4,M,C,5,1,1
16575,0.56,0.442423454,PANVN,4,M,C,3,1,1
16576,2.41,0.388059816,SEDAN,2,M,C,6,1,1
16577,0.95,0.736506066,SEDAN,4,M,C,2,1,1
16578,1.44,0.124302474,HBACK,3,M,C,6,1,1
16579,1.9,0.963026617,HBACK,2,M,C,3,1,1
16580,2.04,0.383578392,SEDAN,1,F,C,2,1,1
16581,0.97,0.933990624,HBACK,3,F,C,4,1,1
16582,1.63,0.783408051,STNWG,2,F,C,4,1,1
16583,1.52,0.789526144,SEDAN,3,F,C,4,1,1
16584,2.13,0.628127001,UTE,2,M,C,6,1,1
16585,1.33,0.970792951,SEDAN,3,F,C,3,1,1
16586,2.55,0.667337866,HDTOP,3,M,C,3,1,1
16587,2.47,0.313678014,SEDAN,3,M,C,6,1,1
16588,1.37,0.999348664,STNWG,4,M,C,5,1,1
16589,1.24,0.283772578,SEDAN,4,M,C,4,1,1
16590,1.28,0.384122956,HBACK,3,M,C,4,1,1
16591,1.95,0.627717245,UTE,1,M,C,1,1,1
16592,6.47,0.63010488,STNWG,1,M,C,4,1,1
16593,0.3,0.189588293,HBACK,4,M,C,3,1,1
16594,1.75,0.72171819,STNWG,3,F,C,3,1,1
16595,3.33,0.472469211,STNWG,3,F,C,3,1,1
16596,0.4,0.999351157,SEDAN,4,F,C,4,1,1
16597,1.33,0.642815995,SEDAN,3,F,C,5,1,1
16598,1.65,0.296577243,HBACK,2,M,C,6,1,1
16599,0.85,0.530865934,SEDAN,4,M,C,5,1,1
16600,1.99,0.954472574,HBACK,2,M,C,2,1,1
16601,0.92,0.965628254,HBACK,3,F,C,2,1,1
16602,1.49,0.341618446,SEDAN,3,F,C,6,1,1
16603,1.13,0.351507604,SEDAN,4,F,C,5,1,1
16604,1.02,0.647512377,SEDAN,3,F,C,3,1,1
16605,2.23,0.374241316,SEDAN,2,F,C,3,1,1
16606,0.69,0.687975991,HBACK,4,M,C,3,1,1
16607,1.05,0.811853803,HBACK,3,M,C,2,1,1
16608,1.56,0.664194933,SEDAN,3,M,C,4,1,1
16609,1.58,0.687369496,STNWG,2,F,C,5,1,1
16610,1.95,0.901651804,SEDAN,3,F,C,4,1,1
16611,1.36,0.684045791,HBACK,2,F,C,2,1,1
16612,1.74,0.679357832,HBACK,2,F,C,3,1,1
16613,1.86,0.929644078,STNWG,4,F,C,3,1,1
16614,1.23,0.730821279,HBACK,2,F,C,6,1,1
16615,0.73,0.556949501,SEDAN,4,F,C,4,1,1
16616,1.95,0.99935684,STNWG,4,M,C,3,1,1
16617,1.13,0.661756363,SEDAN,4,M,C,5,1,1
16618,2.28,0.824805758,SEDAN,1,F,C,2,1,1
16619,0.43,0.638871446,STNWG,4,F,C,3,1,1
16620,1.64,0.978397448,HBACK,2,F,C,1,1,1
16621,1.42,0.960460366,HBACK,1,F,C,4,1,1
16622,0.9,0.98637729,HBACK,3,F,C,2,1,1
16623,1.35,0.600783992,HBACK,4,F,C,4,1,1
16624,0.46,0.394450922,SEDAN,4,F,C,4,1,1
16625,2.29,0.45063144,SEDAN,1,F,C,3,1,1
16626,0.48,0.913084496,HBACK,4,F,C,4,1,1
16627,1.87,0.666781771,SEDAN,2,F,C,3,1,1
16628,0.77,0.865502627,SEDAN,4,F,C,2,1,1
16629,0.94,0.829169144,SEDAN,4,M,C,5,1,1
16630,1.27,0.947830133,HBACK,3,F,C,4,1,1
16631,2,0.59128026,SEDAN,1,F,C,4,1,1
16632,1.83,0.898990841,SEDAN,2,M,C,5,1,1
16633,1.09,0.605588519,SEDAN,4,M,C,5,1,1
16634,1.53,0.934707752,SEDAN,3,M,C,1,1,1
16635,0.48,0.14630378,SEDAN,4,F,C,4,1,1
16636,3.16,0.419715043,STNWG,3,F,C,4,1,1
16637,1.38,0.72349808,HBACK,2,F,C,4,1,1
16638,2.88,0.274968691,STNWG,2,M,C,1,1,1
16639,4.61,0.706151892,STNWG,1,M,C,4,1,1
16640,0.38,0.95716769,SEDAN,4,F,C,3,1,1
16641,4.31,0.999340062,STNWG,3,M,C,6,1,1
16642,0.87,0.343879053,STNWG,4,M,C,4,1,1
16643,1.79,0.96830673,HDTOP,3,F,C,4,1,1
16644,1.28,0.938838835,SEDAN,3,F,C,6,1,1
16645,3.49,0.431361612,STNWG,3,M,C,3,1,1
16646,3.11,0.298636917,STNWG,2,F,C,3,1,1
16647,0.84,0.91264357,HBACK,3,F,C,3,1,1
16648,1.65,0.98874569,HBACK,2,M,C,3,1,1
16649,0.85,0.734042008,HBACK,3,M,C,3,1,1
16650,3.23,0.622506907,HBACK,2,M,C,1,1,1
16651,1.37,0.737210153,SEDAN,3,F,C,2,1,1
16652,0.6,0.931475535,SEDAN,4,F,C,5,1,1
16653,1.48,0.965550377,HBACK,2,M,C,1,1,1
16654,1.46,0.626152274,HBACK,1,F,C,2,1,1
16655,2.18,0.297345391,HBACK,3,M,C,2,1,1
16656,1.44,0.403186971,HBACK,2,F,C,3,1,1
16657,2.05,0.153423902,SEDAN,2,M,C,6,1,1
16658,1.89,0.178714156,HBACK,2,F,C,4,1,1
16659,1.07,0.652223291,HBACK,2,F,C,1,1,1
16660,1.85,0.810514693,SEDAN,2,M,C,4,1,1
16661,0.51,0.631851144,HBACK,4,F,C,4,1,1
16662,1.05,0.615417997,HBACK,3,F,C,1,1,1
16663,0.62,0.198617657,SEDAN,4,M,C,4,1,1
16664,1.1,0.749964017,SEDAN,3,F,C,4,1,1
16665,0.97,0.430639076,SEDAN,4,M,C,2,1,1
16666,1.11,0.698934512,SEDAN,3,M,C,4,1,1
16667,0.64,0.426782774,STNWG,4,M,C,4,1,1
16668,1.31,0.386671012,SEDAN,2,F,C,5,1,1
16669,1.91,0.654226998,STNWG,3,M,C,3,1,1
16670,1.24,0.295879873,STNWG,4,M,C,4,1,1
16671,1.83,0.965216148,MIBUS,4,F,C,2,1,1
16672,1.34,0.94137721,HBACK,3,F,C,4,1,1
16673,1.91,0.420942556,SEDAN,1,F,C,1,1,1
16674,0.5,0.448953695,SEDAN,4,F,C,5,1,1
16675,1.53,0.999356959,PANVN,3,M,C,3,1,1
16676,0.82,0.785785426,HBACK,3,F,C,4,1,1
16677,2.89,0.923119374,STNWG,3,M,C,4,1,1
16678,0.38,0.661906849,HBACK,4,F,C,5,1,1
16679,2.53,0.708818294,SEDAN,2,M,C,5,1,1
16680,1.26,0.784581566,HBACK,2,F,C,4,1,1
16681,1.73,0.619821926,SEDAN,1,M,C,1,1,1
16682,0.96,0.658435484,HBACK,4,F,C,4,1,1
16683,2.87,0.702884525,STNWG,3,M,C,4,1,1
16684,0.49,0.999356772,SEDAN,4,M,C,4,1,1
16685,0.72,0.412997236,SEDAN,4,F,C,2,1,1
16686,0.86,0.599371808,HBACK,3,F,C,4,1,1
16687,1.45,0.798715645,SEDAN,3,F,C,4,1,1
16688,0.88,0.145570359,SEDAN,4,F,C,4,1,1
16689,3.48,0.340745906,STNWG,2,F,C,5,1,1
16690,2.14,0.094213096,SEDAN,2,M,C,3,1,1
16691,0.78,0.649117758,SEDAN,4,F,C,5,1,1
16692,2.47,0.738308879,SEDAN,1,M,C,3,1,1
16693,1.24,0.438082187,SEDAN,3,F,C,4,1,1
16694,1.79,0.545365788,SEDAN,1,M,C,1,1,1
16695,1.01,0.910574909,HBACK,3,F,C,1,1,1
16696,1.91,0.60920559,STNWG,3,F,C,2,1,1
16697,0.74,0.346301663,HBACK,4,F,C,3,1,1
16698,1.19,0.682794729,HBACK,3,M,C,3,1,1
16699,2.21,0.81589172,HBACK,3,F,C,3,1,1
16700,2.46,0.949910159,UTE,3,F,C,4,1,1
16701,0.7,0.934447431,HBACK,4,F,C,6,1,1
16702,1.8,0.312704255,HBACK,2,F,C,4,1,1
16703,1.89,0.674083039,STNWG,4,M,C,3,1,1
16704,2.2,0.971005631,SEDAN,2,M,C,5,1,2
16705,1.56,0.425699744,STNWG,4,M,C,1,1,2
16706,0.83,0.944972956,HBACK,3,F,C,2,1,2
16707,2.27,0.545208271,STNWG,2,M,C,2,1,2
16708,0.85,0.738887711,HBACK,4,F,C,1,1,2
16709,3.36,0.858524655,TRUCK,3,M,C,1,1,2
16710,1.58,0.92911066,SEDAN,1,F,C,3,1,2
16711,1.93,0.825709045,HBACK,2,F,C,5,1,2
16712,5.67,0.921524967,SEDAN,1,M,C,2,1,2
16713,1.85,0.484331243,SEDAN,2,F,C,1,1,2
16714,1.69,0.782519367,HBACK,2,F,C,3,1,2
16715,2.7,0.452657895,HDTOP,1,F,C,3,1,2
16716,1.48,0.845731809,HBACK,1,M,C,5,1,2
16717,1.1,0.960657997,SEDAN,3,M,C,4,1,2
16718,1.95,0.337230423,STNWG,3,M,C,6,1,2
16719,1.44,0.994037769,HBACK,1,F,C,1,1,2
16720,1.88,0.789449738,SEDAN,2,M,C,2,1,2
16721,1.15,0.909730789,UTE,4,M,C,4,1,2
16722,3.56,0.528999951,STNWG,1,F,C,5,1,2
16723,2.22,0.835742084,SEDAN,1,F,C,3,1,2
16724,1.94,0.896812804,PANVN,3,F,C,1,1,2
16725,1.21,0.78346871,SEDAN,3,F,C,3,1,2
16726,4.03,0.787282197,STNWG,2,F,C,5,1,2
16727,1.54,0.870479472,BUS,3,M,C,3,1,2
16728,2.12,0.292692256,SEDAN,2,F,C,4,1,2
16729,0.66,0.157897696,SEDAN,4,F,C,3,1,2
16730,1.58,0.711204284,UTE,4,M,D,1,0,0
16731,1.73,0.132980997,SEDAN,2,F,D,3,0,0
16732,3.06,0.338759263,STNWG,3,M,D,4,0,0
16733,1.47,0.168722058,HDTOP,3,F,D,4,0,0
16734,4.27,0.345711471,STNWG,2,F,D,2,0,0
16735,0.75,0.875133032,UTE,4,M,D,2,0,0
16736,1.67,0.96231817,SEDAN,2,F,D,1,0,0
16737,0.74,0.091386644,HBACK,4,F,D,4,0,0
16738,3.11,0.465359431,PANVN,2,M,D,2,0,0
16739,1.63,0.134604232,SEDAN,1,F,D,1,0,0
16740,1.65,0.403793316,SEDAN,2,F,D,5,0,0
16741,0.84,0.295746059,SEDAN,3,F,D,1,0,0
16742,1.56,0.567606084,MIBUS,4,M,D,3,0,0
16743,4.55,0.097892214,STNWG,1,F,D,2,0,0
16744,1.4,0.080608458,SEDAN,3,F,D,6,0,0
16745,1.2,0.182587763,STNWG,4,F,D,5,0,0
16746,3.25,0.198697253,STNWG,1,F,D,2,0,0
16747,0.51,0.374470492,HBACK,4,F,D,4,0,0
16748,1.75,0.621952458,SEDAN,3,F,D,4,0,0
16749,3.25,0.403622672,STNWG,2,F,D,5,0,0
16750,3.57,0.798878193,UTE,2,F,D,5,0,0
16751,1.17,0.395373275,HBACK,3,M,D,4,0,0
16752,2.05,0.427402131,STNWG,3,M,D,3,0,0
16753,1.71,0.847038235,SEDAN,2,M,D,5,0,0
16754,3.31,0.48478942,COUPE,1,M,D,5,0,0
16755,3.05,0.264907626,STNWG,1,M,D,3,0,0
16756,2.76,0.11900836,TRUCK,1,F,D,2,0,0
16757,2.92,0.422437982,SEDAN,1,F,D,5,0,0
16758,2.32,0.809160447,STNWG,3,M,D,5,0,0
16759,1.8,0.434274485,UTE,4,M,D,1,0,0
16760,0.64,0.235854377,SEDAN,4,M,D,4,0,0
16761,1.68,0.174951716,HBACK,2,F,D,3,0,0
16762,2.88,0.76964411,HBACK,1,F,D,2,0,0
16763,0.98,0.170778724,SEDAN,3,F,D,2,0,0
16764,1.24,0.528050657,STNWG,4,F,D,2,0,0
16765,1.82,0.19873102,STNWG,4,M,D,1,0,0
16766,0.84,0.347376268,HBACK,3,F,D,3,0,0
16767,0.55,0.52974835,SEDAN,4,F,D,2,0,0
16768,1.86,0.721992111,SEDAN,2,F,D,6,0,0
16769,1.63,0.35141302,HDTOP,4,M,D,5,0,0
16770,1.08,0.346027182,STNWG,3,M,D,4,0,0
16771,2.63,0.085511055,SEDAN,1,M,D,6,0,0
16772,0.94,0.506846661,STNWG,4,M,D,2,0,0
16773,4.67,0.39203571,STNWG,1,F,D,3,0,0
16774,1.28,0.870317425,HBACK,2,F,D,2,0,0
16775,0.94,0.516122517,HBACK,3,F,D,6,0,0
16776,0.94,0.949677765,TRUCK,4,M,D,5,0,0
16777,2.7,0.893359046,SEDAN,1,M,D,4,0,0
16778,1.44,0.164933751,HBACK,1,M,D,3,0,0
16779,1.38,0.096599387,HBACK,3,F,D,2,0,0
16780,3.6,0.764118751,UTE,2,F,D,5,0,0
16781,4.2,0.390843278,UTE,1,M,D,4,0,0
16782,2.26,0.878240182,SEDAN,2,M,D,5,0,0
16783,2.01,0.155442082,STNWG,3,F,D,3,0,0
16784,2,0.407542312,HBACK,1,F,D,1,0,0
16785,0.91,0.675799421,HBACK,3,F,D,4,0,0
16786,0.38,0.488287375,HBACK,4,F,D,3,0,0
16787,3.09,0.398942641,STNWG,3,M,D,2,0,0
16788,2.26,0.34482844,SEDAN,1,F,D,4,0,0
16789,4.4,0.614066113,STNWG,1,M,D,4,0,0
16790,4.3,0.425734751,STNWG,2,F,D,5,0,0
16791,1.48,0.482549495,STNWG,4,M,D,3,0,0
16792,0.8,0.803139926,HBACK,3,F,D,1,0,0
16793,0.66,0.217452714,UTE,4,M,D,5,0,0
16794,3.68,0.131927322,UTE,1,F,D,2,0,0
16795,2.04,0.167946164,SEDAN,2,F,D,6,0,0
16796,1.72,0.751496323,STNWG,4,M,D,3,0,0
16797,0.94,0.111748368,UTE,4,M,D,3,0,0
16798,2.24,0.424856591,SEDAN,1,F,D,2,0,0
16799,2.14,0.299461399,STNWG,3,F,D,3,0,0
16800,0.5,0.524436514,HBACK,4,F,D,4,0,0
16801,0.6,0.80336682,SEDAN,4,F,D,2,0,0
16802,0.63,0.425172605,SEDAN,4,F,D,1,0,0
16803,0.61,0.149371672,STNWG,4,M,D,4,0,0
16804,1.61,0.100279068,MIBUS,4,F,D,4,0,0
16805,1.54,0.361158796,STNWG,2,F,D,4,0,0
16806,2.26,0.499494103,HBACK,1,M,D,6,0,0
16807,0.71,0.682834364,UTE,4,M,D,4,0,0
16808,0.75,0.256572746,HBACK,3,M,D,4,0,0
16809,1.48,0.813558944,STNWG,4,F,D,3,0,0
16810,0.52,0.106144956,STNWG,4,F,D,2,0,0
16811,1.24,0.227877245,UTE,4,M,D,2,0,0
16812,1.79,0.363488822,UTE,2,F,D,5,0,0
16813,2.03,0.807516773,UTE,1,M,D,5,0,0
16814,0.99,0.828276061,HBACK,4,F,D,3,0,0
16815,1.33,0.773461793,HDTOP,4,M,D,1,0,0
16816,1.51,0.540209231,UTE,4,M,D,6,0,0
16817,0,0.493908464,STNWG,4,F,D,2,0,0
16818,1.55,0.607045545,HBACK,2,F,D,6,0,0
16819,0.51,0.544401481,STNWG,4,M,D,4,0,0
16820,1.09,0.088623886,SEDAN,4,F,D,4,0,0
16821,0.57,0.450367621,HBACK,4,M,D,2,0,0
16822,4.12,0.609864364,HDTOP,2,M,D,1,0,0
16823,1.57,0.412822512,UTE,3,F,D,3,0,0
16824,4.24,0.550051993,STNWG,1,F,D,5,0,0
16825,0.79,0.890686616,MIBUS,4,F,D,4,0,0
16826,1.24,0.154101471,HBACK,3,F,D,4,0,0
16827,1.5,0.351307205,SEDAN,2,F,D,4,0,0
16828,1.65,0.802608381,SEDAN,2,F,D,4,0,0
16829,0.55,0.419214632,HBACK,4,F,D,5,0,0
16830,1.8,0.190932914,HBACK,2,F,D,2,0,0
16831,1.97,0.624930513,HBACK,2,M,D,5,0,0
16832,2.76,0.155845119,SEDAN,2,F,D,2,0,0
16833,3.08,0.051842742,STNWG,3,M,D,1,0,0
16834,0.75,0.179402772,HBACK,4,F,D,4,0,0
16835,0.81,0.940156075,SEDAN,4,F,D,2,0,0
16836,0.93,0.155688344,HBACK,3,F,D,2,0,0
16837,2.91,0.579920203,STNWG,2,F,D,1,0,0
16838,0.98,0.471253083,STNWG,4,M,D,3,0,0
16839,1.79,0.532762299,HBACK,2,F,D,6,0,0
16840,1.11,0.748076587,SEDAN,3,F,D,4,0,0
16841,2.56,0.619863133,STNWG,3,M,D,5,0,0
16842,1.94,0.811786389,SEDAN,2,M,D,6,0,0
16843,4.47,0.836827975,STNWG,2,M,D,2,0,0
16844,3.71,0.812278861,UTE,1,F,D,4,0,0
16845,1.39,0.855502307,SEDAN,3,F,D,2,0,0
16846,0.49,0.793016716,HBACK,4,F,D,1,0,0
16847,1.21,0.538031884,SEDAN,3,M,D,5,0,0
16848,2.42,0.526900404,PANVN,2,M,D,5,0,0
16849,1.25,0.819536551,HBACK,3,F,D,2,0,0
